"edge","edge_name","mean","std","right_p","right_p_adj","both_p","both_p_adj","left_p","left_p_adj","t"
"x10_54","IFG_opercularis_L -- IOG_L","-0.02616144275558295","0.011735222182619052",1.0,"1.0",0.0,"0.0",0.0,"0.0",-70.49695753207318
"x56_80","Cu_L -- GP_L","-0.006370874404400607","0.002858521905263498",1.0,"1.0",0.0,"0.0",0.0,"0.0",-70.47864061380167
"x40_62","MTG_L_pole -- subcallosal_ACC_L","-0.0011782008040557184","0.0005308300347561092",1.0,"1.0",0.0,"0.0",0.0,"0.0",-70.18815511389903
"x44_62","PHG_L -- subcallosal_ACC_L","-0.00031051060463956206","0.00014015559569630962",1.0,"1.0",0.0,"0.0",0.0,"0.0",-70.05933251674786
"x42_60","ITG_L -- rostral_ACC_L","-0.0002472627925988009","0.00011196577228227462",1.0,"1.0",0.0,"0.0",0.0,"0.0",-69.83505666845836
"x14_20","IFG_triangularis_L -- RG_L","-0.000934067432073916","0.0004238211242490757",1.0,"1.0",0.0,"0.0",0.0,"0.0",-69.69403846426212
"x42_76","ITG_L -- Caud_L","-0.006365274874859857","0.0029062109715318964",1.0,"1.0",0.0,"0.0",0.0,"0.0",-69.26120207642842
"x4_56","SFG_pole_L -- Cu_L","-0.000333226599902028","0.00015254369301655733",1.0,"1.0",0.0,"0.0",0.0,"0.0",-69.07889876047997
"x50_62","SOG_L -- subcallosal_ACC_L","-0.00016194572895770077","7.467888874983923e-5",1.0,"1.0",0.0,"0.0",0.0,"0.0",-68.57592144389307
"x4_58","SFG_pole_L -- LG_L","-0.0003996273545259454","0.0001843074619148905",1.0,"1.0",0.0,"0.0",0.0,"0.0",-68.566548661668
"x16_30","LFOG_L -- AG_L","-0.0009631408375876357","0.00044490262247828143",1.0,"1.0",0.0,"0.0",0.0,"0.0",-68.45809847857039
"x66_185","dorsal_ACC_L -- PSMG_L","-0.00624020646068126","0.002894178692424311",1.0,"1.0",0.0,"0.0",0.0,"0.0",-68.18260923938028
"x38_60","MTG_L -- rostral_ACC_L","-0.0003370455436942399","0.00015686570994936062",1.0,"1.0",0.0,"0.0",0.0,"0.0",-67.94547983926327
"x2_28","SFG_PFC_L -- SMG_L","-0.00387060723831032","0.001802434541318792",1.0,"1.0",0.0,"0.0",0.0,"0.0",-67.90779093724606
"x8_58","MFG_DPFC_L -- LG_L","-0.005815568897108754","0.0027189627732479246",1.0,"1.0",0.0,"0.0",0.0,"0.0",-67.63771753494386
"x8_82","MFG_DPFC_L -- Thal_L","-0.03296287876166428","0.015489910408821386",1.0,"1.0",0.0,"0.0",0.0,"0.0",-67.29398193516153
"x4_66","SFG_pole_L -- dorsal_ACC_L","-0.000706878655593262","0.00033311222457779266",1.0,"1.0",0.0,"0.0",0.0,"0.0",-67.10490988031582
"x26_183","SPG_L -- PSTG_L","-0.08306748346425227","0.03924854261972998",1.0,"1.0",0.0,"0.0",0.0,"0.0",-66.92794934845874
"x30_183","AG_L -- PSTG_L","-0.06381790591699066","0.030200681633994867",1.0,"1.0",0.0,"0.0",0.0,"0.0",-66.82297460891186
"x62_183","subcallosal_ACC_L -- PSTG_L","-7.488942539725234e-5","3.5446407209009824e-5",1.0,"1.0",0.0,"0.0",0.0,"0.0",-66.8110467501434
"x4_48","SFG_pole_L -- FuG_L","-0.0002926967097764934","0.00013962345216959486",1.0,"1.0",0.0,"0.0",0.0,"0.0",-66.291747707736
"x8_74","MFG_DPFC_L -- Hippo_L","-0.001885514260345","0.0009004714429733933",1.0,"1.0",0.0,"0.0",0.0,"0.0",-66.21553265175646
"x48_62","FuG_L -- subcallosal_ACC_L","-0.0002230339258117929","0.00010657696230690047",1.0,"1.0",0.0,"0.0",0.0,"0.0",-66.17707859070956
"x18_181","MFOG_L -- PIns_L","-0.01282339783073898","0.006131292243591238",1.0,"1.0",0.0,"0.0",0.0,"0.0",-66.13800627426265
"x30_187","AG_L -- PSIG_L","-0.04882512753862005","0.023355279100870138",1.0,"1.0",0.0,"0.0",0.0,"0.0",-66.10865552212465
"x52_181","MOG_L -- PIns_L","-0.011447602347465637","0.005503445292396201",1.0,"1.0",0.0,"0.0",0.0,"0.0",-65.7778813862252
"x8_80","MFG_DPFC_L -- GP_L","-0.01793492600064396","0.008698306426017616",1.0,"1.0",0.0,"0.0",0.0,"0.0",-65.20259582827273
"x28_52","SMG_L -- MOG_L","-0.029290682246440113","0.014319214635490905",1.0,"1.0",0.0,"0.0",0.0,"0.0",-64.68599883224857
"x26_52","SPG_L -- MOG_L","-0.1246474169833926","0.06097614771730454",1.0,"1.0",0.0,"0.0",0.0,"0.0",-64.6432673890307
"x16_52","LFOG_L -- MOG_L","-0.002642790090171793","0.0012981269963743094",1.0,"1.0",0.0,"0.0",0.0,"0.0",-64.3791869825259
"x10_181","IFG_opercularis_L -- PIns_L","-0.011583579788547708","0.005702311628062214",1.0,"1.0",0.0,"0.0",0.0,"0.0",-64.23797571819189
"x22_74","PoCG_L -- Hippo_L","-0.001878844700816021","0.000925455825321313",1.0,"1.0",0.0,"0.0",0.0,"0.0",-64.20002405034747
"x20_185","RG_L -- PSMG_L","-0.013455028267101852","0.006627536447268649",1.0,"1.0",0.0,"0.0",0.0,"0.0",-64.19962476935969
"x16_54","LFOG_L -- IOG_L","-0.003254645352158184","0.0016175404413802576",1.0,"1.0",0.0,"0.0",0.0,"0.0",-63.6280368985295
"x32_183","PrCu_L -- PSTG_L","-0.02891475381820804","0.014409009414883375",1.0,"1.0",0.0,"0.0",0.0,"0.0",-63.457852941744164
"x28_54","SMG_L -- IOG_L","-0.04367389717935948","0.0219467672001239",1.0,"1.0",0.0,"0.0",0.0,"0.0",-62.929081136833496
"x4_185","SFG_pole_L -- PSMG_L","-0.0004602772659460507","0.00023254650822596373",1.0,"1.0",0.0,"0.0",0.0,"0.0",-62.59068461996658
"x62_181","subcallosal_ACC_L -- PIns_L","-0.0006139157049281559","0.0003105699100300034",1.0,"1.0",0.0,"0.0",0.0,"0.0",-62.50998104527508
"x10_36","IFG_opercularis_L -- STG_L_pole","-0.003916588801686401","0.0019834033692059713",1.0,"1.0",0.0,"0.0",0.0,"0.0",-62.44489378172657
"x4_34","SFG_pole_L -- STG_L","-0.0006806531738829079","0.0003457078481298585",1.0,"1.0",0.0,"0.0",0.0,"0.0",-62.261077893843755
"x72_183","Amyg_L -- PSTG_L","-0.012837074217276472","0.006532452377931462",1.0,"1.0",0.0,"0.0",0.0,"0.0",-62.142654351919376
"x60_187","rostral_ACC_L -- PSIG_L","-0.00020246817600384483","0.00010309486064171714",1.0,"1.0",0.0,"0.0",0.0,"0.0",-62.104025931717274
"x14_183","IFG_triangularis_L -- PSTG_L","-0.027720178519709416","0.014135747716790912",1.0,"1.0",0.0,"0.0",0.0,"0.0",-62.01221401584035
"x16_42","LFOG_L -- ITG_L","-0.007165507822549678","0.0036559627874027893",1.0,"1.0",0.0,"0.0",0.0,"0.0",-61.97909177053712
"x22_58","PoCG_L -- LG_L","-0.0007513430290788274","0.00038464113195678775",1.0,"1.0",0.0,"0.0",0.0,"0.0",-61.770702053937946
"x46_66","ENT_L -- dorsal_ACC_L","-6.613114028953844e-5","3.3869142075959196e-5",1.0,"1.0",0.0,"0.0",0.0,"0.0",-61.74500290265942
"x28_62","SMG_L -- subcallosal_ACC_L","-6.645295064755074e-5","3.408381245967253e-5",1.0,"1.0",0.0,"0.0",0.0,"0.0",-61.65468770069642
"x4_28","SFG_pole_L -- SMG_L","-0.0001554437841392895","7.982453173270603e-5",1.0,"1.0",0.0,"0.0",0.0,"0.0",-61.57961660729775
"x8_44","MFG_DPFC_L -- PHG_L","-0.0005375095934349979","0.0002777169611846604",1.0,"1.0",0.0,"0.0",0.0,"0.0",-61.204564971293784
"x28_68","SMG_L -- PCC_L","-0.05122082019459084","0.0264850340658849",1.0,"1.0",0.0,"0.0",0.0,"0.0",-61.15697455171244
"x16_24","LFOG_L -- PrCG_L","-0.0004932832805524548","0.00025524773102311336",1.0,"1.0",0.0,"0.0",0.0,"0.0",-61.11312692077745
"x20_30","RG_L -- AG_L","-0.0008747509492093412","0.0004533091896074641",1.0,"1.0",0.0,"0.0",0.0,"0.0",-61.022486380457806
"x6_70","MFG_L -- Ins_L","-0.0019199410970685562","0.0009969786567538526",1.0,"1.0",0.0,"0.0",0.0,"0.0",-60.89786174427654
"x10_58","IFG_opercularis_L -- LG_L","-0.0021914648233346233","0.0011390377647322188",1.0,"1.0",0.0,"0.0",0.0,"0.0",-60.841005175145625
"x12_58","IFG_orbitalis_L -- LG_L","-0.055141005287566325","0.028678481122770234",1.0,"1.0",0.0,"0.0",0.0,"0.0",-60.80209353962253
"x60_74","rostral_ACC_L -- Hippo_L","-0.0001165018304602385","6.0649760429339216e-5",1.0,"1.0",0.0,"0.0",0.0,"0.0",-60.74403810091852
"x2_76","SFG_PFC_L -- Caud_L","-0.03350027885570766","0.017458701519460856",1.0,"1.0",0.0,"0.0",0.0,"0.0",-60.67872992543543
"x78_82","Put_L -- Thal_L","-0.09438867574334855","0.04942250765614289",1.0,"1.0",0.0,"0.0",0.0,"0.0",-60.39418370932635
"x68_183","PCC_L -- PSTG_L","-0.06838887605770193","0.03588459332693479",1.0,"1.0",0.0,"0.0",0.0,"0.0",-60.2667035936472
"x76_185","Caud_L -- PSMG_L","-0.006461972610331054","0.0034096897144808643",1.0,"1.0",0.0,"0.0",0.0,"0.0",-59.93082461282276
"x0_4","SFG_L -- SFG_pole_L","-0.001031764725859382","0.0005448335247549786",1.0,"1.0",0.0,"0.0",0.0,"0.0",-59.88483444740634
"x26_185","SPG_L -- PSMG_L","-0.05420966755465334","0.028628451795592647",1.0,"1.0",0.0,"0.0",0.0,"0.0",-59.87959876322265
"x56_62","Cu_L -- subcallosal_ACC_L","-0.00034901567821771906","0.00018460392369877443",1.0,"1.0",0.0,"0.0",0.0,"0.0",-59.78662100797676
"x76_187","Caud_L -- PSIG_L","-0.0018716924137079688","0.0009934796939463837",1.0,"1.0",0.0,"0.0",0.0,"0.0",-59.57656852616827
"x36_64","STG_L_pole -- subgenual_ACC_L","-0.00036752350738161315","0.00019541822248165253",1.0,"1.0",0.0,"0.0",0.0,"0.0",-59.473029803488345
"x30_78","AG_L -- Put_L","-0.010211235034071125","0.005429945189568946",1.0,"1.0",0.0,"0.0",0.0,"0.0",-59.46793071319235
"x50_80","SOG_L -- GP_L","-0.015737578613957054","0.00837003860292141",1.0,"1.0",0.0,"0.0",0.0,"0.0",-59.458021207560385
"x38_54","MTG_L -- IOG_L","-0.0638289616682012","0.034010377213499",1.0,"1.0",0.0,"0.0",0.0,"0.0",-59.348033186465976
"x0_54","SFG_L -- IOG_L","-0.0052919969424508","0.0028221283978221196",1.0,"1.0",0.0,"0.0",0.0,"0.0",-59.298378208822854
"x22_72","PoCG_L -- Amyg_L","-0.005415277175304418","0.002893449208962946",1.0,"1.0",0.0,"0.0",0.0,"0.0",-59.184069939912966
"x4_6","SFG_pole_L -- MFG_L","-0.00040628178393937276","0.00021775080595911757",1.0,"1.0",0.0,"0.0",0.0,"0.0",-59.00211498303477
"x76_82","Caud_L -- Thal_L","-0.04795613041935124","0.025799769623639116",1.0,"1.0",0.0,"0.0",0.0,"0.0",-58.77982714786932
"x70_72","Ins_L -- Amyg_L","-0.004129658748171649","0.002225643927863588",1.0,"1.0",0.0,"0.0",0.0,"0.0",-58.67572723547775
"x12_70","IFG_orbitalis_L -- Ins_L","-0.04173706202478406","0.022540229280963872",1.0,"1.0",0.0,"0.0",0.0,"0.0",-58.5549406782222
"x68_74","PCC_L -- Hippo_L","-0.006440561230434911","0.0034824007092804903",1.0,"1.0",0.0,"0.0",0.0,"0.0",-58.48506417907014
"x18_74","MFOG_L -- Hippo_L","-0.005508855845883727","0.0029856672884258036",1.0,"1.0",0.0,"0.0",0.0,"0.0",-58.347197097473924
"x56_76","Cu_L -- Caud_L","-0.0011104427372663926","0.0006037291843575214",1.0,"1.0",5.0e-323,"1.33e-322",2.5e-323,"1.0e-322",-58.16396410736128
"x72_76","Amyg_L -- Caud_L","-0.001699281402089619","0.0009265887450830924",1.0,"1.0",5.14e-322,"1.39e-321",2.57e-322,"1.04e-321",-57.9933616146581
"x6_48","MFG_L -- FuG_L","-0.0038567653638356993","0.0021186351013557318",1.0,"1.0",1.50255e-319,"4.02886e-319",7.513e-320,"3.02556e-319",-57.5661327557746
"x68_76","PCC_L -- Caud_L","-0.006417206646142794","0.0035299556465511533",1.0,"1.0",4.26487e-319,"1.140605e-318",2.13244e-319,"8.55455e-319",-57.48794389982808
"x2_58","SFG_PFC_L -- LG_L","-0.006563168016703078","0.003618201983985874",1.0,"1.0",2.307603e-318,"6.139764e-318",1.1538e-318,"4.61075e-318",-57.36152843597794
"x4_62","SFG_pole_L -- subcallosal_ACC_L","-2.9245959462223764e-5","1.6185287573494807e-5",1.0,"1.0",4.427931e-317,"1.1661345e-316",2.2139655e-317,"8.813286e-317",-57.140686464559785
"x46_76","ENT_L -- Caud_L","-0.00013938800962200724","7.716280883962174e-5",1.0,"1.0",5.5486507e-317,"1.457577e-316",2.7743253e-317,"1.1001635e-316",-57.123839262921436
"x4_8","SFG_pole_L -- MFG_DPFC_L","-0.0035029757821500415","0.0019394336231680512",1.0,"1.0",6.1150317e-317,"1.60229313e-316",3.057516e-317,"1.20783547e-316",-57.116582530466324
"x0_185","SFG_L -- PSMG_L","-0.011683911033401693","0.006475096053331714",1.0,"1.0",1.28169186e-316,"3.34987644e-316",6.4084593e-317,"2.5219602e-316",-57.06134787809025
"x4_181","SFG_pole_L -- PIns_L","-0.0012327383515216357","0.0006844773730838322",1.0,"1.0",5.52525993e-316,"1.436845234e-315",2.76262997e-316,"1.08307652e-315",-56.95237130025946
"x38_187","MTG_L -- PSIG_L","-0.05710991851840881","0.03175493381660425",1.0,"1.0",1.61946188e-315,"4.20085977e-315",8.0973094e-316,"3.16253405e-315",-56.87223930234379
"x2_80","SFG_PFC_L -- GP_L","-0.030839452204566187","0.017325134090918737",1.0,"1.0",4.11235399448e-312,"1.056150467565e-311",2.05617699724e-312,"8.000538316327e-312",-56.28984471147523
"x70_82","Ins_L -- Thal_L","-0.00655566086334159","0.003693515738182854",1.0,"1.0",3.679784241093e-311,"9.4271700235927e-311",1.8398921205466e-311,"7.132166085265e-311",-56.12760677171086
"x16_40","LFOG_L -- MTG_L_pole","-0.00893801363704071","0.005048040225900597",1.0,"1.0",2.33516090602934e-310,"5.96763342651943e-310",1.16758045301467e-310,"4.50912600324695e-310",-55.990997666132166
"x18_56","MFOG_L -- Cu_L","-0.0008314986102112499","0.00047128210957017146",1.0,"1.0",3.40863079396873e-309,"8.689489831915357e-309",1.704315396984365e-309,"6.55749604415917e-309",-55.79311045628779
"x6_76","MFG_L -- Caud_L","-0.003645170793919207","0.002068025591727175",1.0,"1.0",7.06626691755095e-309,"1.792545651878733e-308",3.533133458775474e-309,"1.354367825863932e-308",-55.73935939294533
"x32_70","PrCu_L -- Ins_L","-0.0011540345687291779","0.0006547784193618864",1.0,"1.0",7.54319311177657e-309,"1.9088520466231663e-308",3.771596555888285e-309,"1.4404437030791053e-308",-55.734545120024364
"x24_40","PrCG_L -- MTG_L_pole","-0.0012535080313632358","0.0007129377125287495",1.0,"1.0",4.679836579644382e-308,"1.1813733804712038e-307",2.339918289822191e-308,"8.903733198404294e-308",-55.60009485768025
"x0_24","SFG_L -- PrCG_L","-0.1037648157692413","0.059105474333652146",1.0,"1.0",1.4565398441698305e-307,"3.659026064844113e-307",7.282699220849152e-308,"2.761023330981272e-307",-55.51654267525847
"x56_66","Cu_L -- dorsal_ACC_L","-0.043459098969575574","0.02483257906858754",1.0,"1.0",1.5544719950784484e-306,"3.895589624470204e-306",7.772359975392242e-307,"2.9359096987339307e-306",-55.342514936912025
"x16_62","LFOG_L -- subcallosal_ACC_L","-0.0005697623154780792","0.00032678435224003076",1.0,"1.0",2.6063315422964025e-305,"6.515828855741006e-305",1.3031657711482012e-305,"4.904642084139594e-305",-55.135646168232476
"x8_76","MFG_DPFC_L -- Caud_L","-0.04518387326150724","0.026085177376171106",1.0,"1.0",3.5545664307104126e-303,"8.801378602357123e-303",1.7772832153552063e-303,"6.664812057582023e-303",-54.77591773835077
"x58_70","LG_L -- Ins_L","-0.01073297833792017","0.00621252794019274",1.0,"1.0",2.5306030524218113e-302,"6.236128950610892e-302",1.2653015262109056e-302,"4.727751189993817e-302",-54.6326035903882
"x26_82","SPG_L -- Thal_L","-0.11218092289583785","0.06495439518973695",1.0,"1.0",3.229313989336808e-302,"7.920236916975347e-302",1.614656994668404e-302,"6.011402839862584e-302",-54.61481479957356
"x66_187","dorsal_ACC_L -- PSIG_L","-0.0013962436470877563","0.0008110492443949859",1.0,"1.0",3.578350465385503e-301,"8.755538372751761e-301",1.7891752326927515e-301,"6.637262959989239e-301",-54.4394822367574
"x14_76","IFG_triangularis_L -- Caud_L","-0.014590933261612479","0.008481324208249676",1.0,"1.0",5.940381384464669e-301,"1.450069512481352e-300",2.9701906922323346e-301,"1.097909773735881e-300",-54.40256870421783
"x18_62","MFOG_L -- subcallosal_ACC_L","-0.001125649786627193","0.0006577251006100523",1.0,"1.0",2.887599043814564e-299,"7.015645564197356e-299",1.443799521907282e-299,"5.317909271081981e-299",-54.12013575463159
"x12_72","IFG_orbitalis_L -- Amyg_L","-0.00037124140837675187","0.0002170879412037667",1.0,"1.0",5.157997406517126e-299,"1.2502405891675e-298",2.578998703258563e-299,"9.465473964087278e-299",-54.07801123035751
"x0_46","SFG_L -- ENT_L","-6.625253318680821e-5","3.894889144903173e-5",1.0,"1.0",2.712082256042576e-297,"6.49769707177015e-297",1.356041128021288e-297,"4.9419104489519446e-297",-53.79072364623516
"x28_46","SMG_L -- ENT_L","-0.00014033613802630812","8.250155493603609e-5",1.0,"1.0",2.712082256043193e-297,"6.49769707177015e-297",1.3560411280215964e-297,"4.9419104489519446e-297",-53.790723646235136
"x10_68","IFG_opercularis_L -- PCC_L","-0.0032348133408149644","0.0019037839000398884",1.0,"1.0",6.118785931816921e-297,"1.462573542593652e-296",3.0593929659084604e-297,"1.1110427086720199e-296",-53.731823040732074
"x64_82","subgenual_ACC_L -- Thal_L","-0.0012629342472511792","0.0007471676792766103",1.0,"1.0",2.944032131523048e-295,"7.0209061201068086e-295",1.472016065761524e-295,"5.327051147074046e-295",-53.45184042503851
"x60_80","rostral_ACC_L -- GP_L","-0.0019021083158048016","0.0011287376740957854",1.0,"1.0",2.7918289920103796e-294,"6.642627601679869e-294",1.3959144960051898e-294,"5.034047050053559e-294",-53.28957092805948
"x8_183","MFG_DPFC_L -- PSTG_L","-0.00192277475907428","0.0011420424400753427",1.0,"1.0",5.477908216215887e-294,"1.2973993143669204e-293",2.7389541081079435e-294,"9.843116326012923e-294",-53.24099571776948
"x62_80","subcallosal_ACC_L -- GP_L","-8.616870277905479e-5","5.1201404949895e-5",1.0,"1.0",7.42153784967565e-294,"1.753719560368561e-293",3.710768924837825e-294,"1.3289431962654493e-293",-53.219118512577595
"x2_30","SFG_PFC_L -- AG_L","-0.0031871591704850594","0.0018976847370657946",1.0,"1.0",3.35865467462908e-293,"7.882556889435596e-293",1.67932733731454e-293,"5.993461359036375e-293",-53.110414218798915
"x18_34","MFOG_L -- STG_L","-0.019113334056871777","0.011390526609819984",1.0,"1.0",6.482302676350605e-293,"1.5144883228042611e-292",3.2411513381753026e-293,"1.1527806305881231e-292",-53.06310355069378
"x10_183","IFG_opercularis_L -- PSTG_L","-0.034370337267116385","0.02054727806745033",1.0,"1.0",6.55269078921987e-292,"1.5240528015376553e-291",3.276345394609935e-292,"1.1613073573360557e-291",-52.89681161439687
"x54_66","IOG_L -- dorsal_ACC_L","-0.0018758818100042534","0.001123332147699811",1.0,"1.0",2.2667387944327552e-291,"5.2484891548946346e-291",1.1333693972163776e-291,"4.00354036218072e-291",-52.807703874935335
"x24_46","PrCG_L -- ENT_L","-5.8020127644877954e-5","3.480985306383225e-5",1.0,"1.0",9.099570032939391e-291,"2.1022444160920244e-290",4.5497850164696954e-291,"1.601710031308209e-290",-52.70799424377585
"x50_70","SOG_L -- Ins_L","-0.002554920599023287","0.0015356635266471387",1.0,"1.0",3.49307386354285e-290,"8.034069886148555e-290",1.746536931771425e-290,"6.127680421638729e-290",-52.61157925288027
"x62_78","subcallosal_ACC_L -- Put_L","-0.0026052108858678476","0.0015661708095333151",1.0,"1.0",3.982666729041798e-290,"9.139822759552685e-290",1.991333364520899e-290,"6.962939298240305e-290",-52.602181922048665
"x44_76","PHG_L -- Caud_L","-0.0018604384935461964","0.0011263494551890386",1.0,"1.0",6.981944807323042e-288,"1.5847177358726642e-287",3.490972403661521e-288,"1.2165509891547725e-287",-52.232662422436654
"x36_42","STG_L_pole -- ITG_L","-0.07406505016798474","0.044923368985822755",1.0,"1.0",2.689943810832254e-287,"6.092104691928628e-287",1.344971905416127e-287,"4.671295040623126e-287",-52.136395562715585
"x4_32","SFG_pole_L -- PrCu_L","-0.00018117504389553597","0.00011001983584462771",1.0,"1.0",6.382206322543493e-287,"1.4422671493084096e-286",3.1911031612717466e-287,"1.1046126327479122e-286",-52.074772652812946
"x28_76","SMG_L -- Caud_L","-0.00036490241508364867","0.00022203782401619508",1.0,"1.0",2.789707100249867e-286,"6.290516010367347e-286",1.3948535501249334e-286,"4.812244747931021e-286",-51.96964798557681
"x6_42","MFG_L -- ITG_L","-0.007191659132589425","0.004390068904632706",1.0,"1.0",2.8853302276516367e-285,"6.491993012216182e-285",1.4426651138258183e-285,"4.960659112324658e-285",-51.8033395570044
"x8_52","MFG_DPFC_L -- MOG_L","-0.0015199987443208203","0.0009310856282969495",1.0,"1.0",3.585815253551997e-284,"8.050583052985504e-284",1.7929076267759986e-284,"6.144567528851519e-284",-51.6242322571511
"x14_185","IFG_triangularis_L -- PSMG_L","-0.02249044646674265","0.013777539350828817",1.0,"1.0",3.752764616744377e-284,"8.407167485563702e-284",1.8763823083721885e-284,"6.409424716716881e-284",-51.62100039635503
"x8_66","MFG_DPFC_L -- dorsal_ACC_L","-0.0035401518734072763","0.002171684237622676",1.0,"1.0",1.0260848132917487e-283,"2.293731710058229e-283",5.1304240664587434e-284,"1.7467068778897367e-283",-51.54958989403576
"x30_72","AG_L -- Amyg_L","-0.010548576799279112","0.006486787446939051",1.0,"1.0",6.043764641069847e-283,"1.3452250330123207e-282",3.0218823205349236e-283,"1.0254584268044741e-282",-51.42380420476297
"x36_66","STG_L_pole -- dorsal_ACC_L","-0.0005335087430619264","0.00032816793922508456",1.0,"1.0",7.370223474377695e-283,"1.6369487759615696e-282",3.6851117371888477e-283,"1.2464348522844631e-282",-51.409738064999935
"x20_181","RG_L -- PIns_L","-0.020523443341498332","0.012662540334136517",1.0,"1.0",6.623913880215894e-282,"1.468040870668833e-281",3.311956940107947e-282,"1.1165718022839497e-281",-51.25419124122171
"x42_62","ITG_L -- subcallosal_ACC_L","-0.0004395759208713746","0.00027170841686612415",1.0,"1.0",2.506266212537484e-281,"5.530885991420673e-281",1.253133106268742e-281,"4.21101547074074e-281",-51.160031424584105
"x36_78","STG_L_pole -- Put_L","-0.05455452738715434","0.033729025802407914",1.0,"1.0",2.97922413392828e-281,"6.560631869395254e-281",1.48961206696414e-281,"4.9894773116760025e-281",-51.147804928633974
"x0_187","SFG_L -- PSIG_L","-0.002997756019157281","0.001870166718863739",1.0,"1.0",1.9749771709407322e-278,"4.321567382502448e-278",9.874885854703661e-279,"3.296937696651061e-278",-50.68926098618621
"x6_52","MFG_L -- MOG_L","-0.021033315094446704","0.013173368234142174",1.0,"1.0",3.320324748734587e-277,"7.234812873558522e-277",1.6601623743672935e-277,"5.524977676752889e-277",-50.49064237805571
"x64_72","subgenual_ACC_L -- Amyg_L","-0.003336544824586792","0.0021149664823907088",1.0,"1.0",1.7976001580735096e-273,"3.884167356171362e-273",8.988000790367548e-274,"2.9815964160353885e-273",-49.88769916114481
"x2_22","SFG_PFC_L -- PoCG_L","-0.004328061856166391","0.002796908176497506",1.0,"1.0",1.5718867357536412e-267,"3.354438704134059e-267",7.859433678768206e-268,"2.598886216461691e-267",-48.93451073792902
"x18_185","MFOG_L -- PSMG_L","-0.004633642421582215","0.0029987623667917128",1.0,"1.0",4.404390888317417e-267,"9.360461128148925e-267",2.2021954441587085e-267,"7.258828932179183e-267",-48.86303788937639
"x60_183","rostral_ACC_L -- PSTG_L","-0.00032468108021413953","0.00021017613848224272",1.0,"1.0",5.238365645307312e-267,"1.1110058284616943e-266",2.619182822653656e-267,"8.605886417290583e-267",-48.85101296726208
"x0_36","SFG_L -- STG_L_pole","-0.0036549683265924495","0.0023745583029106624",1.0,"1.0",6.699553141653742e-266,"1.4180035790616817e-265",3.349776570826871e-266,"1.0971578325334847e-265",-48.67441946419605
"x12_82","IFG_orbitalis_L -- Thal_L","-0.07899424563836954","0.05148361082553385",1.0,"1.0",6.18416885444444e-265,"1.300937960233739e-264",3.09208442722222e-265,"1.00956068838328e-264",-48.520632927358236
"x20_72","RG_L -- Amyg_L","-0.0014136078367706357","0.0009220698134931794",1.0,"1.0",1.1085268713792807e-264,"2.3272318699341896e-264",5.542634356896404e-265,"1.8039706161596785e-264",-48.48028226326701
"x16_183","LFOG_L -- PSTG_L","-0.0018117867424019972","0.0011838384486456636",1.0,"1.0",3.7224073638709545e-264,"7.7832153971847225e-264",1.8612036819354773e-264,"6.038701601264009e-264",-48.39657596052571
"x6_36","MFG_L -- STG_L_pole","-0.0019439013203500649","0.0012720055525794439",1.0,"1.0",1.0271035974848407e-263,"2.1432504503967947e-263",5.135517987424203e-264,"1.661019099057516e-263",-48.326484946935025
"x2_52","SFG_PFC_L -- MOG_L","-0.0024365361419596745","0.0016008076643836448",1.0,"1.0",1.7225995205519548e-262,"3.580101413195328e-262",8.612997602759774e-263,"2.777088012104787e-262",-48.131977259607694
"x30_40","AG_L -- MTG_L_pole","-0.006738465183270118","0.004432410852608598",1.0,"1.0",3.927312594288463e-262,"8.145828727632383e-262",1.9636562971442315e-262,"6.311752383677887e-262",-48.07518666807847
"x78_181","Put_L -- PIns_L","-0.0440796674505184","0.02901645663225154",1.0,"1.0",6.641411851873059e-262,"1.3747722533377231e-261",3.3207059259365293e-262,"1.0640652115617053e-261",-48.03899711568933
"x20_42","RG_L -- ITG_L","-0.010151647990402683","0.006713198616290956",1.0,"1.0",1.6076092443290594e-260,"3.321108917925303e-260",8.038046221645297e-261,"2.5677092096922478e-260",-47.81972274146742
"x12_183","IFG_orbitalis_L -- PSTG_L","-0.00684130714810692","0.004537511362982573",1.0,"1.0",1.2579317270364196e-259,"2.5679671350743475e-259",6.289658635182098e-260,"2.003014365357991e-259",-47.67836602526619
"x6_12","MFG_L -- IFG_orbitalis_L","-0.025674089424751665","0.017040300927793173",1.0,"1.0",2.043560181720466e-259,"4.1635527324422883e-259",1.021780090860233e-259,"3.243995073743378e-259",-47.645050270583376
"x30_38","AG_L -- MTG_L","-0.02878102162721952","0.019238603036629973",1.0,"1.0",2.798088319631195e-257,"5.67847335454566e-257",1.3990441598155975e-257,"4.4281672948291844e-257",-47.30779129612007
"x40_60","MTG_L_pole -- rostral_ACC_L","-0.00029916049216912867","0.00020017555079795258",1.0,"1.0",5.6290767960726215e-257,"1.140135906836627e-256",2.8145383980363107e-257,"8.881241591364577e-257",-47.2599444547695
"x66_72","dorsal_ACC_L -- Amyg_L","-0.00041230303486650615","0.000279102239763065",1.0,"1.0",1.6534838836448548e-253,"3.310165995304496e-253",8.267419418224274e-254,"2.60084471059639e-253",-46.71466189181464
"x2_56","SFG_PFC_L -- Cu_L","-0.0015149905365320713","0.0010346966149357855",1.0,"1.0",7.160053810999834e-251,"1.4251260950740054e-250",3.580026905499917e-251,"1.1228266203613376e-250",-46.30169520115033
